actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
12495,1874250,0.31095198,150,0.0,3182,477300,0.36008993,0.6710419,0.27333093,283.8215829519095,0.0,0.019
12503,1875450,0.34322459,150,0.0,3184,477600,0.3326438,0.6758684,0.2757199,317.4735558800763,0.0,0.019
12511,1876650,0.12983024,150,0.0,3186,477900,0.5800956,0.70992583,0.26917553,304.35146054892493,0.0,0.019
12519,1877850,0.33901793,150,0.0,3188,478200,0.316464,0.65548193,0.28617942,268.4202240470194,0.0,0.019
12527,1879050,0.17347857,150,0.0,3190,478500,0.49999562,0.6734742,0.33180124,310.4869470206813,0.0,0.019
12537,1880550,0.13821739,150,0.0,3192,478800,0.5768739,0.7150913,0.40683448,286.9850688262655,0.0,0.019
12545,1881750,0.017100692,150,0.0,3195,479250,0.6894863,0.706587,0.4164909,295.19945046489016,0.0,0.019
12555,1883250,0.30725843,150,0.0,3197,479550,0.35155368,0.6588121,0.26725605,278.9850487090948,0.0,0.019
12567,1885050,0.0031927824,150,0.0,3200,480000,0.7062841,0.7094769,0.3549529,298.7635759944649,0.0,0.019
12572,1885800,0.25364846,150,0.0,3202,480300,0.4312724,0.68492085,0.29747057,283.0219387959371,0.0,0.019
12583,1887450,0.35078925,150,0.0,3204,480600,0.31595373,0.666743,0.31595373,280.3894059615978,0.0,0.019
12589,1888350,0.06797713,150,0.0,3206,480900,0.6155392,0.6835163,0.26608354,276.7012529159058,0.0,0.019
12598,1889700,0.108622074,150,0.0,3208,481200,0.5723918,0.6810139,0.42926505,281.2280159865042,0.0,0.019
12609,1891350,0.16560173,150,0.0,3211,481650,0.5129213,0.678523,0.27384305,318.82577644488657,0.0,0.019
12623,1893450,0.27129647,150,0.0,3214,482100,0.44110802,0.7124045,0.3873737,282.37803329045533,0.0,0.019
12633,1894950,0.3043794,150,0.0,3217,482550,0.39728194,0.70166135,0.33395907,297.1855156298048,0.0,0.019
12642,1896300,0.30125484,150,0.0,3219,482850,0.36138,0.66263485,0.2679575,301.426967110382,0.0,0.019
12654,1898100,0.07298207,150,0.0,3222,483300,0.60086554,0.6738476,0.25998053,290.4408000276986,0.0,0.019
12662,1899300,0.34430265,150,0.0,3224,483600,0.32802314,0.6723258,0.27113268,296.34422236593764,0.0,0.019
12668,1900200,0.32285962,150,0.0,3226,483900,0.35786465,0.68072426,0.30565512,316.77470094627756,0.0,0.019
12681,1902150,0.29925776,150,0.0,3229,484350,0.3555525,0.65481025,0.26050064,306.2824984725931,0.0,0.019
12689,1903350,0.3465002,150,0.0,3231,484650,0.32189372,0.6683939,0.27429518,299.4367228167,0.0,0.019
12701,1905150,0.316866,150,0.0,3234,485100,0.36070797,0.677574,0.35192502,299.01518921285003,0.0,0.019
12710,1906500,0.06099832,150,0.0,3236,485400,0.6104964,0.6714947,0.2741309,289.0898213388056,0.0,0.019
12714,1907100,0.014919639,150,0.0,3239,485850,0.6780743,0.69299394,0.2869308,309.69784620291983,0.0,0.019
12729,1909350,-0.00521785,150,0.0,3241,486150,0.6838429,0.67862505,0.25992417,281.3663637945168,0.0,0.019
12740,1911000,0.22289765,150,0.0,3244,486600,0.47170532,0.69460297,0.27689412,286.34061732401295,0.0,0.019
12752,1912800,0.24658981,150,0.0,3247,487050,0.43510088,0.6816907,0.31167504,301.0698186342537,0.0,0.019
12761,1914150,0.37767506,150,0.0,3249,487350,0.32767338,0.70534843,0.28739578,288.2622405209329,0.0,0.019
12774,1916100,0.028371513,150,0.0,3252,487800,0.6604695,0.688841,0.29354298,310.53261540724407,0.0,0.019
12782,1917300,0.20605195,150,0.0,3254,488100,0.45075762,0.65680957,0.26308367,311.7883739266481,0.0,0.019
12789,1918350,0.14224488,150,0.0,3256,488400,0.5545422,0.69678706,0.22071898,281.887140408243,0.0,0.019
12801,1920150,0.36144304,150,0.0,3259,488850,0.33825797,0.699701,0.27757967,296.47227801061774,0.0,0.019
12808,1921200,0.0021430254,150,0.0,3261,489150,0.7004004,0.70254344,0.366712,280.8934003987853,0.0,0.019
12816,1922400,0.02757734,150,0.0,3263,489450,0.626991,0.6545683,0.2671922,306.78700596901535,0.0,0.019
12825,1923750,0.27967218,150,0.0,3265,489750,0.4014713,0.68114346,0.28925002,287.2871302319592,0.0,0.019
12837,1925550,0.09289914,150,0.0,3268,490200,0.58441263,0.6773118,0.2704415,286.14240590526737,0.0,0.019
12843,1926450,0.2171373,150,0.0,3270,490500,0.4759948,0.6931321,0.3566189,329.259933210766,0.0,0.019
12852,1927800,0.36663824,150,0.0,3272,490800,0.30068618,0.6673244,0.26009858,290.0749548044245,0.0,0.019
12860,1929000,0.26031166,150,0.0,3274,491100,0.39463842,0.6549501,0.27416798,276.5601592336529,0.0,0.019
12868,1930200,0.21617478,150,0.0,3276,491400,0.5010028,0.71717757,0.2903935,287.6632019426718,0.0,0.019
12878,1931700,0.3597887,150,0.0,3279,491850,0.33251914,0.69230783,0.30893543,308.7517489020747,0.0,0.019
12887,1933050,0.31406733,150,0.0,3281,492150,0.34862223,0.66268957,0.2839063,285.8594996299226,0.0,0.019
12896,1934400,0.21259525,150,0.0,3284,492600,0.47913745,0.6917327,0.31721625,305.29044404869927,0.0,0.019
12907,1936050,0.086058974,150,0.0,3286,492900,0.5989667,0.6850257,0.40553102,287.90897409144327,0.0,0.019
12916,1937400,0.0021883845,150,0.0,3288,493200,0.6620102,0.6641986,0.26512715,292.12666355260825,0.0,0.019
12926,1938900,0.050469875,150,0.0,3291,493650,0.60918766,0.65965754,0.25439137,305.5916152243636,0.0,0.019
12934,1940100,0.05890578,150,0.0,3293,493950,0.6385162,0.69742197,0.24624765,311.12029805251126,0.0,0.019
12940,1941000,0.21361572,150,0.0,3295,494250,0.45136434,0.66498005,0.3491896,288.23107392309447,0.0,0.019
12949,1942350,0.0008518696,150,0.0,3297,494550,0.6682192,0.6690711,0.34841827,276.3603203280767,0.0,0.019
12960,1944000,0.2107045,150,0.0,3300,495000,0.49294376,0.70364827,0.2665411,302.16369255595816,0.0,0.019
12970,1945500,0.2377468,150,0.0,3303,495450,0.43114462,0.66889143,0.3087288,302.6600985221675,0.0,0.019
12987,1948050,0.18708032,150,0.0,3306,495900,0.47108978,0.6581701,0.2656967,279.84812522907544,0.0,0.019
12998,1949700,0.32248136,150,0.0,3309,496350,0.3877217,0.71020305,0.275366,268.71164858087735,0.0,0.019
13010,1951500,0.03481388,150,0.0,3312,496800,0.6410502,0.6758641,0.2358199,348.8903528910716,0.0,0.019
13021,1953150,0.038149655,150,0.0,3315,497250,0.63934976,0.6774994,0.2811268,295.73256545270453,0.0,0.019
13030,1954500,0.2718651,150,0.0,3317,497550,0.4114659,0.683331,0.3714142,284.23896027855295,0.0,0.019
13039,1955850,0.0007340908,150,0.0,3320,498000,0.7059727,0.70670676,0.5201316,291.17499640165073,0.0,0.019
13047,1957050,0.29664725,150,0.0,3322,498300,0.41289485,0.7095421,0.3284665,296.5632549358813,0.0,0.019
13055,1958250,-0.18614566,150,0.0,3324,498600,0.8935613,0.70741564,0.33832604,334.5981656138216,0.0,0.019
13065,1959750,0.508355,150,0.0,3327,499050,0.18755203,0.69590706,0.18755203,314.69017943692995,0.0,0.019
13076,1961400,0.3222647,150,0.0,3329,499350,0.38495877,0.7072235,0.27170977,295.3811483395111,0.0,0.019
13084,1962600,0.2667972,150,0.0,3331,499650,0.4278545,0.6946517,0.269313,277.95770895682625,0.0,0.019
13093,1963950,0.23342332,150,0.0,3333,499950,0.42574874,0.65917206,0.30792746,291.9099343795426,0.0,0.019
13101,1965150,0.19091469,150,0.0,3335,500250,0.5163244,0.7072391,0.46006143,273.04332051469555,0.0,0.019
13109,1966350,0.04435867,150,0.0,3337,500550,0.6159596,0.66031826,0.31757134,288.47847916695326,0.0,0.019
13118,1967700,-0.059170067,150,0.0,3339,500850,0.7732227,0.7140526,0.32693097,289.07188964695905,0.0,0.019
13126,1968900,0.343365,150,0.0,3341,501150,0.3293559,0.6727209,0.24771002,294.1292027016224,0.0,0.019
13134,1970100,-0.03439343,150,0.0,3343,501450,0.7271338,0.6927404,0.18941644,282.9436600209033,0.0,0.019
13142,1971300,0.173015,150,0.0,3345,501750,0.53222966,0.70524466,0.23844533,288.08695007129535,0.0,0.019
13150,1972500,0.053011715,150,0.0,3348,502200,0.6421675,0.6951792,0.22840565,307.4652788807531,0.0,0.019
13158,1973700,0.24096963,150,0.0,3350,502500,0.42882827,0.6697979,0.41590244,294.1089905467478,0.0,0.019
13167,1975050,0.17818725,150,0.0,3352,502800,0.47616833,0.6543556,0.28499225,281.93602653618456,0.0,0.019
13175,1976250,0.24292776,150,0.0,3354,503100,0.42704567,0.66997343,0.36225143,274.0693274135281,0.0,0.019
13183,1977450,0.010393739,150,0.0,3356,503400,0.6709168,0.68131053,0.28526622,297.3137375360333,0.0,0.019
13191,1978650,0.30982104,150,0.0,3358,503700,0.35959294,0.669414,0.35289517,263.7062397151123,0.0,0.019
13199,1979850,0.20740816,150,0.0,3360,504000,0.4624878,0.66989595,0.31534418,274.21577835940104,0.0,0.019
13207,1981050,-0.001373589,150,0.0,3362,504300,0.666709,0.6653354,0.40304914,267.70455830672864,0.0,0.019
13215,1982250,0.12145394,150,0.0,3364,504600,0.5354944,0.6569483,0.26655748,294.8103364980233,0.0,0.019
13223,1983450,0.25996047,150,0.0,3366,504900,0.4120363,0.6719968,0.3286,288.29314965046245,0.0,0.019
13235,1985250,0.26578698,150,0.0,3369,505350,0.41695175,0.6827387,0.3367601,258.60467181043447,0.0,0.019
13243,1986450,0.063839555,150,0.0,3371,505650,0.6307788,0.69461834,0.25856632,308.05316286120546,0.0,0.019
13254,1988100,0.4118926,150,0.0,3374,506100,0.2591403,0.6710329,0.2519231,322.49687060770185,0.0,0.019
13262,1989300,0.11323726,150,0.0,3376,506400,0.59743154,0.7106688,0.25005427,304.1681210821431,0.0,0.019
13270,1990500,0.40690976,150,0.0,3379,506850,0.29654443,0.7034542,0.24109693,315.76623849840473,0.0,0.019
13279,1991850,0.01726228,150,0.0,3381,507150,0.65505725,0.67231953,0.28381464,307.42125924615664,0.0,0.019
13287,1993050,0.2515969,150,0.0,3383,507450,0.43338606,0.68498296,0.27299878,295.48297467935305,0.0,0.019
13300,1995000,0.015242636,150,0.0,3386,507900,0.6887449,0.70398754,0.3040054,288.3255188772847,0.0,0.019
13307,1996050,0.05344963,150,0.0,3388,508200,0.6125296,0.6659792,0.26775458,281.52903351389085,0.0,0.019
13316,1997400,0.21709162,150,0.0,3390,508500,0.44247842,0.65957004,0.26240072,343.5620504760974,0.0,0.019
13326,1998900,0.07234639,150,0.0,3392,508800,0.59881467,0.67116106,0.2542463,282.11225828148645,0.0,0.019
13335,2000250,0.4609102,150,0.0,3394,509100,0.24561596,0.70652616,0.24304685,275.2267908239888,0.0,0.019
13344,2001600,0.4466945,150,0.0,3397,509550,0.2239071,0.6706016,0.222615,306.3512514644486,0.0,0.019
13354,2003100,0.18583032,150,0.0,3400,510000,0.479233,0.6650633,0.23989649,297.0567029804087,0.0,0.019
13364,2004600,0.039394498,150,0.0,3402,510300,0.641069,0.6804635,0.3403251,300.2690341544992,0.0,0.019
13373,2005950,0.3447976,150,0.0,3404,510600,0.3331604,0.677958,0.3130089,283.927638223611,0.0,0.019
13381,2007150,0.5211351,150,0.0,3406,510900,0.18408886,0.7052239,0.18408886,283.0486780546774,0.0,0.019
13389,2008350,0.07565725,150,0.0,3408,511200,0.63063204,0.7062893,0.24332543,315.25706546058217,0.0,0.019
13399,2009850,0.26420078,150,0.0,3411,511650,0.41678444,0.6809852,0.3128198,288.99527333360896,0.0,0.019
13411,2011650,0.054857254,150,0.0,3414,512100,0.60144824,0.6563055,0.24970539,306.0211908327736,0.0,0.019
13418,2012700,-0.008844733,150,0.0,3416,512400,0.67354095,0.6646962,0.32444832,300.35174555162183,0.0,0.019
13431,2014650,0.053856015,150,0.0,3419,512850,0.6398011,0.6936571,0.31165698,279.48300945535635,0.0,0.019
13440,2016000,0.26065728,150,0.0,3422,513300,0.43063584,0.6912931,0.30568093,288.9705841825908,0.0,0.019
13448,2017200,0.2792389,150,0.0,3424,513600,0.4004332,0.6796721,0.30475584,286.861675303962,0.0,0.019
13462,2019300,0.17134047,150,0.0,3427,514050,0.5192186,0.6905591,0.3464297,267.3740594138511,0.0,0.019
13470,2020500,0.41287452,150,0.0,3429,514350,0.24115878,0.6540333,0.19650072,280.7944868117385,0.0,0.019
13482,2022300,0.0139760375,150,0.0,3432,514800,0.64284354,0.6568196,0.25673407,272.3056527352594,0.0,0.019
13491,2023650,-0.0073620677,150,0.0,3434,515100,0.6797971,0.67243505,0.3061104,287.3262284121341,0.0,0.019
13496,2024400,0.21124747,150,0.0,3436,515400,0.46697435,0.6782218,0.30522045,295.20900793782994,0.0,0.019
13502,2025300,0.22341031,150,0.0,3438,515700,0.460849,0.6842593,0.3323782,275.87559267735156,0.0,0.019
13512,2026800,0.43201607,150,0.0,3440,516000,0.24895209,0.68096817,0.24895209,289.38009258939843,0.0,0.019
13520,2028000,0.049577713,150,0.0,3442,516300,0.6268534,0.6764311,0.2601029,274.9323643736904,0.0,0.019
13528,2029200,0.0033265948,150,0.0,3444,516600,0.6880373,0.6913639,0.28314456,306.3085941303628,0.0,0.019
13537,2030550,0.30481553,150,0.0,3446,516900,0.36903822,0.67385375,0.36877835,268.7059102900797,0.0,0.019
13549,2032350,0.50755423,150,0.0,3449,517350,0.1884309,0.69598514,0.1876875,293.82754679953877,0.0,0.019
13557,2033550,0.028315544,150,0.0,3451,517650,0.6402691,0.66858464,0.26259133,273.4558427553797,0.0,0.02
13565,2034750,0.08356351,150,0.0,3453,517950,0.59193647,0.6755,0.27423093,268.2318572910418,0.0,0.02
13573,2035950,0.41604987,150,0.0,3455,518250,0.26615545,0.6822053,0.23294355,299.96724486395175,0.0,0.02
13581,2037150,0.275736,150,0.0,3457,518550,0.43861607,0.7143521,0.239264,308.83965506323364,0.0,0.02
13589,2038350,0.23220196,150,0.0,3459,518850,0.45049402,0.682696,0.36577022,289.8256059016765,0.0,0.02
13601,2040150,0.3072342,150,0.0,3462,519300,0.3908014,0.6980356,0.36675325,260.27242437505635,0.0,0.02
13609,2041350,0.32149205,150,0.0,3464,519600,0.34614906,0.6676411,0.27135584,278.8909358814549,0.0,0.02
13615,2042250,0.36009488,150,0.0,3466,519900,0.3038614,0.6639563,0.2968626,301.35275594926185,0.0,0.02
13625,2043750,0.3103063,150,0.0,3468,520200,0.39862704,0.70893335,0.221255,281.25177697469945,0.0,0.02
13632,2044800,0.09640682,150,0.0,3470,520500,0.6139908,0.7103976,0.34058464,274.3450383383684,0.0,0.02
13640,2046000,0.0008816123,150,0.0,3472,520800,0.6559648,0.6568464,0.23350675,285.46856602258265,0.0,0.02
13648,2047200,0.18703413,150,0.0,3474,521100,0.4798072,0.6668413,0.2961091,271.0088111324814,0.0,0.02
13658,2048700,0.3711433,150,0.0,3477,521550,0.29493824,0.66608155,0.27423364,310.89429865827526,0.0,0.02
13667,2050050,0.121597886,150,0.0,3479,521850,0.56430364,0.6859015,0.27878878,314.2089460404851,0.0,0.02
13675,2051250,0.41124725,150,0.0,3481,522150,0.2572738,0.66852105,0.23445165,262.9921496827268,0.0,0.02
13683,2052450,0.1684187,150,0.0,3483,522450,0.519552,0.6879707,0.2536842,307.0786979166921,0.0,0.02
13691,2053650,0.42296448,150,0.0,3485,522750,0.25268963,0.6756541,0.25268963,285.5796151513721,0.0,0.02
13701,2055150,-0.1278553,150,0.0,3488,523200,0.7988492,0.6709939,0.34363165,323.72199282213563,0.0,0.02
13713,2056950,0.21804625,150,0.0,3491,523650,0.4666953,0.68474156,0.3717922,291.4014323072263,0.0,0.02
13723,2058450,0.34756747,150,0.0,3493,523950,0.36680308,0.71437055,0.2555085,273.95070463932,0.0,0.02
13735,2060250,0.018190801,150,0.0,3496,524400,0.6680296,0.6862204,0.30646336,310.5335350429291,0.0,0.02
13743,2061450,0.15746877,150,0.0,3498,524700,0.49918666,0.65665543,0.36519048,299.3210457731519,0.0,0.021
13747,2062050,0.4912598,150,0.0,3500,525000,0.19306862,0.68432844,0.16064945,294.96334205672673,0.0,0.021
13757,2063550,0.05445236,150,0.0,3502,525300,0.6004702,0.65492254,0.22996989,291.38996044219886,0.0,0.021
13763,2064450,0.26053277,150,0.0,3504,525600,0.41715267,0.67768544,0.33243433,321.12421568632453,0.0,0.021
13775,2066250,0.22633663,150,0.0,3507,526050,0.43463454,0.66097116,0.25166702,313.66458419645915,0.0,0.021
13786,2067900,0.4175785,150,0.0,3509,526350,0.23660561,0.6541841,0.2245159,291.8070363487015,0.0,0.021
13798,2069700,0.019197047,150,0.0,3512,526800,0.69361883,0.7128159,0.35985494,275.5077321370861,0.0,0.021
13809,2071350,0.2502599,150,0.0,3515,527250,0.43144247,0.6817024,0.37068236,344.22314942174046,0.0,0.021
13820,2073000,0.10095066,150,0.0,3518,527700,0.5678036,0.6687543,0.28492588,312.2491975960887,0.0,0.021
13831,2074650,-0.058330595,150,0.0,3521,528150,0.7200345,0.6617039,0.33252162,307.0025769561273,0.0,0.021
13842,2076300,-0.029222965,150,0.0,3523,528450,0.6890039,0.6597809,0.27710032,301.5185541960807,0.0,0.021
13850,2077500,0.28421423,150,0.0,3525,528750,0.3703474,0.65456164,0.254359,292.04435261695204,0.0,0.021
13858,2078700,0.33112282,150,0.0,3527,529050,0.37346423,0.70458704,0.24957208,275.7581814165343,0.0,0.021
13866,2079900,-0.0020259023,150,0.0,3529,529350,0.68062013,0.67859423,0.27204302,275.3141092739691,0.0,0.021
13875,2081250,0.1572712,150,0.0,3531,529650,0.5336549,0.69092613,0.3147291,297.5271708545708,0.0,0.021
13885,2082750,0.13764805,150,0.0,3534,530100,0.5252306,0.66287863,0.3563147,344.7329704885911,0.0,0.021
13897,2084550,0.115350425,150,0.0,3537,530550,0.5522845,0.6676349,0.27391016,298.93946190045386,0.0,0.021
13906,2085900,-0.055689037,150,0.0,3540,531000,0.72373253,0.6680435,0.30964357,316.53340792871046,0.0,0.021
13916,2087400,-0.006825328,150,0.0,3543,531450,0.6640079,0.6571826,0.26037523,340.13956010507826,0.0,0.021
13927,2089050,0.054409146,150,0.0,3545,531750,0.6125348,0.66694397,0.31871974,270.114052769531,0.0,0.021
13938,2090700,0.040664732,150,0.0,3548,532200,0.646631,0.68729573,0.31639934,298.8062863032111,0.0,0.021
13947,2092050,0.35019597,150,0.0,3550,532500,0.36107585,0.7112718,0.36107585,302.7107755493242,0.0,0.021
13956,2093400,-0.016285837,150,0.0,3553,532950,0.6900643,0.6737785,0.30060893,311.88775828889095,0.0,0.021
13967,2095050,0.3387395,150,0.0,3555,533250,0.3414411,0.6801806,0.25024435,305.1709410622827,0.0,0.021
13975,2096250,0.29841918,150,0.0,3557,533550,0.40510726,0.70352644,0.40249887,282.83109091342294,0.0,0.021
